row_id,old_location,cleaned_location,latitude,longitude
13954,"birmingham, al","birmingham, al",33.5206608,-86.80249
13968,"Kolkata,India","Kolkata, India",22.572646,88.363895
13985,north carolina,north carolina,35.7595731,-79.0192997
13988, EveryWhere,EveryWhere,33.7589188,-84.3640829
14001,"Kolkata,india","Kolkata, india",22.572646,88.363895
14011,NOVA,NOVA,38.7636242,-77.1764149
14039,"austin, tx","austin, tx",30.267153,-97.7430608
14042,all around the world,all around the world,36.1847906,-94.132511
14052,"New Delhi, INDIA","New Delhi, INDIA",28.6139391,77.2090212
14087,"San Antonio,TX","San Antonio, TX",29.4241219,-98.4936282
14111,boston ,boston,42.3600825,-71.0588801
14130, Midwest ,Midwest,37.034924,-95.6164622
14140,Nyc,Nyc,40.7127753,-74.0059728
14154,The Milky Way ,The Milky Way,42.9929065,-89.5685606
14197,Pacific NorthWest,Pacific NorthWest,45.5269699,-122.6781517
14230,Punjab,Punjab,31.1471305,75.3412179
14290,los angeles ,los angeles,34.0522342,-118.2436849
14293,"  Mumbai, Dubai","Mumbai, Dubai",25.2531745,55.3656728
14316,madrid,madrid,40.4167754,-3.7037902
14329,"Bombay,India ","Bombay, India",19.0759837,72.8776559
14337,"Mumbai, India ","Mumbai, India",19.0759837,72.8776559
14403,MEX,MEX,36.7446555,-95.9332059
14436,Behind You,Behind You,41.7398102,-72.7130983
14442,"pune, India","pune, India",18.5204303,73.8567437
14444,U.S.A. ,U.S.A.,37.09024,-95.712891
14498,DALLAS ,DALLAS,32.7766642,-96.7969879
14513,"Mobile, Al","Mobile, Al",30.6953657,-88.0398912
14527,Everywhere USA ,Everywhere USA,42.3565903,-71.0604088
14569,"Santa Monica, CA ","Santa Monica, CA",34.0194543,-118.4911912
14610,"Santa Cruz, Ca","Santa Cruz, Ca",36.9741171,-122.0307963
14679,arkansas,arkansas,35.20105,-91.8318334
14704,cape town,cape town,-33.9248685,18.4240553
14714,"Buffalo, NY ","Buffalo, NY",42.8864468,-78.8783689
14730,NEW YORK,NEW YORK,40.7127753,-74.0059728
14736,Western Washington ,Western Washington,48.7342883,-122.4866109
14799,"Kansas, USA ","Kansas, USA",39.011902,-98.4842465
14804,louisiana,louisiana,30.9842977,-91.9623327
14839,"Joplin, MO","Joplin, MO",37.0842271,-94.513281
14901,"chicago, illinois","chicago, illinois",41.8781136,-87.6297982
14930,"MAGA, USA","MAGA, USA",37.09024,-95.712891
14953,CALIFORNIA,CALIFORNIA,36.778261,-119.4179324
15007,ga,ga,32.1656221,-82.9000751
15013,Bay Area ,Bay Area,37.8271784,-122.2913078
15015,london UK,london UK,51.5073509,-0.1277583
15023,"Redmond,WA","Redmond, WA",47.6739881,-122.121512
15049,  England,England,52.3555177,-1.1743197
15067,EvErYwHeRe,EvErYwHeRe,33.7589188,-84.3640829
15091, #LexLivesOn NYC ,NYC,40.7127753,-74.0059728
15131,fl,fl,27.6648274,-81.5157535
15144,here there and everywhere,here there and everywhere,40.774716,-74.694929
15145,"Phoenix,Arizona","Phoenix, Arizona",33.4483771,-112.0740373
15219,UNITED #MAGA STATES OF AMERICA,UNITED STATES OF AMERICA,37.09024,-95.712891
15220,"Hialeah,Fl","Hialeah, Fl",25.8575963,-80.2781057
15242,Left of Center ,Left of Center,36.3309166,-119.2986964
15252,Karachi ,Karachi,24.8607343,67.0011364
15264,"Bombay,India","Bombay, India",19.0759837,72.8776559
15275,CONNECTICUT,CONNECTICUT,41.6032207,-73.087749
15284,"Geneva, Switzerland ","Geneva, Switzerland",46.2043907,6.1431577
15299,"Austin, Tx ","Austin, Tx",30.267153,-97.7430608
15304,"Raleigh, NC ","Raleigh, NC",35.7795897,-78.6381787
15321,"Bath, England ","Bath, England",51.375801,-2.3599039
15333,"Long island, NEW York ","Long island, NEW York",40.789142,-73.134961
15392,"boston, ma ","boston, ma",42.3600825,-71.0588801
15407,Somewhere In Texas ,Somewhere In Texas,29.308281,-94.7908142
15431,Accra/Ghana,"Accra, Ghana",5.6037168,-0.1869644
15455,"Bangalore, INDIA","Bangalore, INDIA",12.9715987,77.5945627
15474,Planet earth.,Planet earth.,41.909611,-87.771964
15488,"Dhaka, Bangladesh ","Dhaka, Bangladesh",23.810332,90.4125181
15514,DELHI,DELHI,28.7040592,77.1024902
15524,Minnesota ,Minnesota,46.729553,-94.6858998
15530,"Boston, MA #TheResistance","Boston, MA",42.3600825,-71.0588801
15594,españa,españa,40.463667,-3.74922
15626, Az,Az,34.0489281,-111.0937311
15629,"Sharpsburg, MD","Sharpsburg, MD",39.4575994,-77.748882
15635,vienna,vienna,48.2081743,16.3738189
15647,planet Earth ,planet Earth,41.909611,-87.771964
15677,Gotham,Gotham,36.1625541,-95.9988678
15744,"Bay Area, CA ","Bay Area, CA",37.8271784,-122.2913078
15773,Trinidad And Tobago,Trinidad And Tobago,10.691803,-61.222503
15840,indianapolis,indianapolis,39.768403,-86.158068
15842,navi Mumbai,navi Mumbai,19.0330488,73.0296625
15849, Germany,Germany,51.165691,10.451526
15850,"Abuja, Nigeria.","Abuja, Nigeria.",9.0764785,7.398574
15880,"Silicon Valley, CA ","Silicon Valley, CA",37.387474,-122.0575434
15921,Philly ,Philly,39.9525839,-75.1652215
15936,"austin,tx","austin, tx",30.267153,-97.7430608
15970,pAris,pAris,48.856614,2.3522219
15988, california,california,36.778261,-119.4179324
15990,nottingham,nottingham,52.9547832,-1.1581086
16050,New york,New york,40.7127753,-74.0059728
16060,oceania,oceania,-22.7359095,140.0187653
16064,east coast,east coast,38.6678026,-90.6012145
16068,indonesia,indonesia,-0.789275,113.921327
16105,"camden,nj","camden, nj",39.9259463,-75.1196199
16134,"Cape Town,South Africa","Cape Town, South Africa",-33.9248685,18.4240553
16139,United States Of America,United States Of America,37.09024,-95.712891
16167,"Jakarta, Indonesia ","Jakarta, Indonesia",-6.17511,106.8650395
16173,"Ottawa, Ontario, Canada","Ottawa, Ontario, Canada",45.4215296,-75.6971931
16179,New York  ,New York,40.7127753,-74.0059728
16193,amsterdam,amsterdam,52.3702157,4.8951679
16209,Athens ,Athens,37.9838096,23.7275388
16226,"Arlington, VA ","Arlington, VA",38.8816208,-77.0909809
16266,"berlin, germany","berlin, germany",52.5200066,13.404954
16270,Trinidad and Tobago ,Trinidad and Tobago,10.691803,-61.222503
16286,"Patna, INDIA","Patna, INDIA",25.5940947,85.1375645
16311,Global citizen,Global citizen,40.7249194,-73.9968807
16351,"Dubai,  United Arab Emirates","Dubai, United Arab Emirates",25.2048493,55.2707828
16356, Ireland,Ireland,53.1423672,-7.6920536
16373,Tunbridge Wells ,Tunbridge Wells,51.132377,0.263695
16472,around the globe,around the globe,33.43,-94.05
16525,"charlotte, nc","charlotte, nc",35.2270869,-80.8431267
16535,TENNESSEE,TENNESSEE,35.5174913,-86.5804473
16682,South  Louisiana,South Louisiana,30.9842977,-91.9623327
16697,South Carolina ,South Carolina,33.836081,-81.1637245
16722,"Mumbai, INDIA","Mumbai, INDIA",19.0759837,72.8776559
16778,GEORGIA,GEORGIA,32.1656221,-82.9000751
16784,somewhere ,somewhere,36.0404924,-95.9618958
16821,Kuala Lumpur ,Kuala Lumpur,3.139003,101.686855
16847,polska,polska,51.919438,19.145136
16853,"Harrisburg, Pa","Harrisburg, Pa",40.2731911,-76.8867008
16866,Mumbai/India,"Mumbai, India",19.0759837,72.8776559
16869,TRAPPIST-1,TRAPPIST-1,42.8801702,-71.6886296
16883,Orlando fl,Orlando fl,28.5383355,-81.3792365
16921,VADODARA,VADODARA,22.3071588,73.1812187
16959,"Long Island, new york","Long Island, new york",40.789142,-73.134961
16965,Here & there,Here & there,40.7251137,-74.0048398
17007,colorado,colorado,39.5500507,-105.7820674
17036,New York City and points west,New York City and points west,41.3889095,-73.9571073
17047,Norwich ,Norwich,43.7153482,-72.307869
17128,"tokyo, japan","tokyo, japan",35.6894875,139.6917064
17137,Miami fl,Miami fl,25.7616798,-80.1917902
17141,"perth, western australia","perth, western australia",-31.9505269,115.8604572
17149,"Accra,Ghana ","Accra, Ghana",5.6037168,-0.1869644
17203,Trappist-1,Trappist-1,42.8801702,-71.6886296
17264,"Maharashtra,  India ","Maharashtra, India",19.7514798,75.7138884
17318,"Toronto, Ontario, Canada ","Toronto, Ontario, Canada",43.653226,-79.3831843
17324,"Richmond, Virginia","Richmond, Virginia",37.5407246,-77.4360481
17361, NorCal,NorCal,38.8375215,-120.8958242
17374,CHENNAI/INDIA,"CHENNAI, INDIA",13.0826802,80.2707184
17446,VIRGINIA,VIRGINIA,37.4315734,-78.6568942
17453,mars,mars,37.0901287,-95.7150582
17485,"Bangkok,Thailand","Bangkok, Thailand",13.7563309,100.5017651
17491,Cleveland Ohio,Cleveland Ohio,41.49932,-81.6943605
17497,neverland ,neverland,53.7053782,-7.6152815
17510,"Chennai,india","Chennai, india",13.0826802,80.2707184
17511,"lucknow,india","lucknow, india",26.8466937,80.946166
17559,"Houston, Tx","Houston, Tx",29.7604267,-95.3698028
17585,unknown,unknown,41.6262707,-79.6735841
17607,"~California, USA~","~California, USA~",36.778261,-119.4179324
17611,"haryana, India","haryana, India",29.0587757,76.085601
17637,"melbourne, australia","melbourne, australia",-37.8136276,144.9630576
17642,lagos nigeria,lagos nigeria,6.5243793,3.3792057
17669,"Houston, Tx ","Houston, Tx",29.7604267,-95.3698028
17677,"Bengaluru, india","Bengaluru, india",12.9715987,77.5945627
17699,"Gurgaon,India","Gurgaon, India",28.4594965,77.0266383
17777,JAKARTA,JAKARTA,-6.17511,106.8650395
17793,INDIA ,INDIA,20.593684,78.96288
17806,dubai,dubai,25.2048493,55.2707828
17811,everywhere ,everywhere,33.7589188,-84.3640829
17813,berlin,berlin,52.5200066,13.404954
17865,Jalandhar ,Jalandhar,31.3260152,75.5761829
17872,denmark,denmark,56.26392,9.501785
17892,"Nairobi, Kenya #BredInTheBone","Nairobi, Kenya",-1.2920659,36.8219462
17952,united states,united states,37.09024,-95.712891
18006,"Surat,India","Surat, India",21.1702401,72.8310607
18030, Mumbai,Mumbai,19.0759837,72.8776559
18039,Los Angeles ,Los Angeles,34.0522342,-118.2436849
18083,Pune ,Pune,18.5204303,73.8567437
18131,"Tokyo,  Japan ","Tokyo, Japan",35.6894875,139.6917064
18137,EGYPT,EGYPT,26.820553,30.802498
18185,SOUTH AFRICA,SOUTH AFRICA,-30.559482,22.937506
18240,New delhi India,New delhi India,28.6139391,77.2090212
18251,"Bengaluru, India ","Bengaluru, India",12.9715987,77.5945627
18278,"maryland, usa","maryland, usa",39.0457549,-76.6412712
18297,"vadodara, gujarat, india","vadodara, gujarat, india",22.3071588,73.1812187
18314,"England, United Kingdom ","England, United Kingdom",52.3555177,-1.1743197
18376,"denver, co","denver, co",39.7392358,-104.990251
18395,area 51,area 51,30.385672,-91.0813786
18415,sf/ca,"sf, ca",37.7749295,-122.4194155
18467,"harrisburg,pa","harrisburg, pa",40.2731911,-76.8867008
18482,"Kolkata,INDIA","Kolkata, INDIA",22.572646,88.363895
18506,"Nairobi, kenya","Nairobi, kenya",-1.2920659,36.8219462
18519," Calgary, Alberta
","Calgary, Alberta",51.0486151,-114.0708459
18523,"hyderabad,india","hyderabad, india",17.385044,78.486671
18525,GA ,GA,32.1656221,-82.9000751
18580,LOS ANGELES,LOS ANGELES,34.0522342,-118.2436849
18619,"La Paz, Bolivia","La Paz, Bolivia",-16.489689,-68.1192936
18622,las vegas ,las vegas,36.1699412,-115.1398296
18648,"LAHORE, PAKISTAN","LAHORE, PAKISTAN",31.5203696,74.3587473
18684,"chennai,India","chennai, India",13.0826802,80.2707184
18713,nc,nc,35.7595731,-79.0192997
18715,"Pune,Maharashtra,India","Pune, Maharashtra, India",18.5204303,73.8567437
18718,delaware,delaware,38.9108325,-75.5276699
18727,Texas  ,Texas,31.9685988,-99.9018131
18744,Soflo,Soflo,29.4096,-98.500025
18765,jamaica,jamaica,18.109581,-77.297508
18778,World citizen,World citizen,38.9064906,-77.0325632
18795,U.S. ,U.S.,37.09024,-95.712891
18880,maine,maine,45.253783,-69.4454689
18893,Omaha ,Omaha,41.2565369,-95.9345034
18894,"Kuala Lumpur,Malaysia","Kuala Lumpur, Malaysia",3.139003,101.686855
18919,"Vermilion,OH","Vermilion, OH",41.4219889,-82.3646068
18951,tokyo ,tokyo,35.6894875,139.6917064
18958,"Chennai, INDIA","Chennai, INDIA",13.0826802,80.2707184
18961,The internet,The internet,15.1219947,105.8021808
19021,"Lagos, NIGERIA","Lagos, NIGERIA",6.5243793,3.3792057
19039,STL,STL,38.6270025,-90.1994042
19074,rva,rva,45.1366162,-90.345195
19095,Pa,Pa,41.2033216,-77.1945247
19149,"Brisbane, Australia ","Brisbane, Australia",-27.4697707,153.0251235
19153,Beyond the Wall ,Beyond the Wall,40.980446,-75.22377
19155,Louisiana ,Louisiana,30.9842977,-91.9623327
19184,"Austin,TX","Austin, TX",30.267153,-97.7430608
19233,Norway ,Norway,60.472024,8.468946
19250,"phoenix,AZ","phoenix, AZ",33.4483771,-112.0740373
19260,"Sacramento, Ca","Sacramento, Ca",38.5815719,-121.4943996
19308,atl,atl,33.6407282,-84.4277001
19316,"Hyderabad,India","Hyderabad, India",17.385044,78.486671
19334,"St Louis, Mo","St Louis, Mo",38.6270025,-90.1994042
19372,"Toronto,Canada","Toronto, Canada",43.653226,-79.3831843
19378,"Toronto, ON ","Toronto, ON",43.653226,-79.3831843
19382, Florida,Florida,27.6648274,-81.5157535
19417,"Ontario,Canada","Ontario, Canada",51.253775,-85.323214
19437,finland,finland,61.92411,25.7481511
19449,new Delhi ,new Delhi,28.6139391,77.2090212
19460,"houston, tx","houston, tx",29.7604267,-95.3698028
19513,singapore,singapore,1.352083,103.819836
19557,Somewhere under the Sun,Somewhere under the Sun,41.062734,-80.71071
19572,california ,california,36.778261,-119.4179324
19582,"Oregon,USA","Oregon, USA",43.8041334,-120.5542012
19601,"Carlsbad,  CA","Carlsbad, CA",33.1580933,-117.3505939
19603,"El paso, tx","El paso, tx",31.7618778,-106.4850217
19647,"Perth,Western Australia","Perth, Western Australia",-31.9505269,115.8604572
19677,"Dayton,OH","Dayton, OH",39.7589478,-84.1916069
19699,"madison, wi","madison, wi",43.0730517,-89.4012302
19722,"Michigan,USA","Michigan, USA",44.3148443,-85.6023643
19737,washington dc,washington dc,38.9071923,-77.0368707
19743,"Phoenix, Az","Phoenix, Az",33.4483771,-112.0740373
19745,"Eldoret,Kenya","Eldoret, Kenya",0.5142775,35.2697802
19772,East Tennessee ,East Tennessee,35.5174913,-86.5804473
19841,the Woods,the Woods,35.9771417,-97.2165146
19858,"Phoenix, AZ ","Phoenix, AZ",33.4483771,-112.0740373
19878,"Chicago,Il","Chicago, Il",41.8781136,-87.6297982
19912,cairo ,cairo,30.0444196,31.2357116
19915,EVERYWHERE ,EVERYWHERE,33.7589188,-84.3640829
19970,Neverland ,Neverland,53.7053782,-7.6152815
19999,Athens #GEORGIA,Athens,37.9838096,23.7275388
20025,"Columbus,Ohio","Columbus, Ohio",39.9611755,-82.9987942
20060,"Vallejo, CA","Vallejo, CA",38.1040864,-122.2566367
20065,third rock from the sun,third rock from the sun,33.3945681,-104.5229281
20074,"Fort Lauderdale, FL ","Fort Lauderdale, FL",26.1224386,-80.1373174
20075,BAY AREA,BAY AREA,37.8271784,-122.2913078
20104,"Saint Paul,MN","Saint Paul, MN",44.9537029,-93.0899578
20118, भारत,भारत,20.593684,78.96288
20127,#NAME?,#NAME?,#NAME?,#NAME?
20129,"Columbia, SC ","Columbia, SC",34.0007104,-81.0348144
20153,Northern Kentucky ,Northern Kentucky,39.0318034,-84.4643828
20173,the world,the world,25.2278288,55.1651934
20240,Heaven,Heaven,37.0849008,-95.6473178
20250,"Hialeah, FL","Hialeah, FL",25.8575963,-80.2781057
20265,Northern Ca,Northern Ca,38.8375215,-120.8958242
20289,México df,México df,19.4326077,-99.133208
20330,southern California,southern California,34.9592083,-116.419389
20367,Dallas ,Dallas,32.7766642,-96.7969879
20369,Here and now,Here and now,36.8522532,-76.0201969
20398,san diego,san diego,32.715738,-117.1610838
20406,"North Carolina,  USA","North Carolina, USA",35.7595731,-79.0192997
20407,NEW YoRK ,NEW YoRK,40.7127753,-74.0059728
20423,WASHINGTON ,WASHINGTON,47.7510741,-120.7401385
20464,"Fort Lauderdale, Fl","Fort Lauderdale, Fl",26.1224386,-80.1373174
20477,"st. louis, mo","st. louis, mo",38.6270025,-90.1994042
20515,Blue Planet,Blue Planet,32.8214705,-96.7849887
20544,Bay area,Bay area,37.8271784,-122.2913078
20547,heaven,heaven,37.0849008,-95.6473178
20565,newfoundland,newfoundland,53.1355091,-57.6604364
20579,"Miami, FL ","Miami, FL",25.7616798,-80.1917902
20583,montreal,montreal,45.5016889,-73.567256
20672, Australia,Australia,-25.274398,133.775136
20726,Somewhere In America,Somewhere In America,43.7767385,-88.4494975
20754,under a rock,under a rock,39.4153722,-104.873184
20756,New Mexico ,New Mexico,34.5199402,-105.8700901
20757,"Edinburg, Tx","Edinburg, Tx",26.3017374,-98.1633432
20820,"Palo Alto, California ","Palo Alto, California",37.4418834,-122.1430195
20858,"West palm beach, fl","West palm beach, fl",26.7153424,-80.0533746
20874,Toulouse ,Toulouse,43.604652,1.444209
20901,paris,paris,48.856614,2.3522219
20903,pittsburgh,pittsburgh,40.4406248,-79.9958864
20940,The Big Apple,The Big Apple,40.7127753,-74.0059728
20951,the world ,the world,25.2278288,55.1651934
20969,argentina,argentina,-38.416097,-63.616672
20998,U S A,U S A,37.09024,-95.712891
21001,the twilight zone,the twilight zone,28.3600613,-81.5599277
21048,Where the Wild Things Are,Where the Wild Things Are,42.9189385,-88.0662889
21122,"Washington,DC","Washington, DC",38.9071923,-77.0368707
21130,Netherlands ,Netherlands,52.132633,5.291266
21146,Pittsburgh ,Pittsburgh,40.4406248,-79.9958864
21179,"arlington, va","arlington, va",38.8816208,-77.0909809
21180,"Chicago, IL ","Chicago, IL",41.8781136,-87.6297982
21213,"Chicago, Il","Chicago, Il",41.8781136,-87.6297982
21237,South Africa ,South Africa,-30.559482,22.937506
21276,No??,No??,38.7636242,-77.1764149
21290,melbourne,melbourne,-37.8136276,144.9630576
21322,Up,Up,37.09024,-95.712891
21371,Third Rock from the sun,Third Rock from the sun,33.3945681,-104.5229281
21387,TX ,TX,31.9685988,-99.9018131
21388,dfw,dfw,32.8998091,-97.0403352
21421,Staffordshire ,Staffordshire,52.8792745,-2.0571868
21434,United states,United states,37.09024,-95.712891
21512,"dallas, tx","dallas, tx",32.7766642,-96.7969879
21560,"Lagos, Nigeria ","Lagos, Nigeria",6.5243793,3.3792057
21562,malta,malta,35.937496,14.375416
21604,He/Him,"He, Him",-25.2870656,152.8385835
21612," Bronx, NY","Bronx, NY",40.8447819,-73.8648268
21621,Valhalla,Valhalla,29.7192076,-95.4004353
21628,"Gurgaon, india","Gurgaon, india",28.4594965,77.0266383
21667,mars ,mars,37.0901287,-95.7150582
21715,San Francisco Bay area,San Francisco Bay area,37.8271784,-122.2913078
21720,HONG KONG,HONG KONG,22.396428,114.109497
21735,U.S.A.  ,U.S.A.,37.09024,-95.712891
21769,"accra, Ghana","accra, Ghana",5.6037168,-0.1869644
21842,"Vancouver,BC,Canada","Vancouver, BC, Canada",49.2827291,-123.1207375
21904,"Bay Area, Ca","Bay Area, Ca",37.8271784,-122.2913078
21917,"Portland,Oregon","Portland, Oregon",45.5230622,-122.6764815
21972,"houston,tx","houston, tx",29.7604267,-95.3698028
21998,#blm + VA,#NAME?,#NAME?,#NAME?
22020,wakanda,wakanda,44.9035894,-91.9222598
22086,the World,the World,25.2278288,55.1651934
22093,Oz ,Oz,36.1407932,-95.9523912
22115,North pole ,North pole,35.423672,-97.578341
22136,"Philadelphia, Pa","Philadelphia, Pa",39.9525839,-75.1652215
22138,"Sacramento, California ","Sacramento, California",38.5815719,-121.4943996
22139,"DFW,TX","DFW, TX",32.8998091,-97.0403352
22144,Nigeria ,Nigeria,9.081999,8.675277
22179,"toronto, on","toronto, on",43.653226,-79.3831843
22185,oregon,oregon,43.8041334,-120.5542012
22254,"Portland, ME ","Portland, ME",43.6590993,-70.2568189
22261,brooklyn ,brooklyn,40.6781784,-73.9441579
22271,Nairobi  kenya,Nairobi kenya,-1.2920659,36.8219462
22315,athens,athens,37.9838096,23.7275388
22333,"Omaha, NE   ","Omaha, NE",41.2565369,-95.9345034
22396,"Winnipeg,Manitoba","Winnipeg, Manitoba",49.895136,-97.1383744
22407,VENEZUELA,VENEZUELA,6.42375,-66.58973
22410,SOCAL,SOCAL,34.9592083,-116.419389
22447,Seattle Wa,Seattle Wa,47.6062095,-122.3320708
22499,Near a computer,Near a computer,36.1208513,-95.9034089
22500,RANCHI,RANCHI,23.3440997,85.309562
22520,MANILA,MANILA,14.5995124,120.9842195
22555,"Dublin, Ireland ","Dublin, Ireland",53.3498053,-6.2603097
22557,"Minnesota,USA","Minnesota, USA",46.729553,-94.6858998
22581,"Kansas City, MO
","Kansas City, MO",39.0997265,-94.5785667
22622,STL ,STL,38.6270025,-90.1994042
22642,"New Haven, CT ","New Haven, CT",41.308274,-72.9278835
22651,Wakanda ,Wakanda,44.9035894,-91.9222598
22711,Los Angeles California ,Los Angeles California,34.0522342,-118.2436849
22712,BROOKLYN ,BROOKLYN,40.6781784,-73.9441579
22739,where the wild things are,where the wild things are,42.9189385,-88.0662889
22780, bay area,bay area,37.8271784,-122.2913078
22782,Mississippi ,Mississippi,32.3546679,-89.3985283
22860, TX,TX,31.9685988,-99.9018131
22877,"orange county, ca","orange county, ca",33.7174708,-117.8311428
22889,england ,england,52.3555177,-1.1743197
22912, AZ,AZ,34.0489281,-111.0937311
22933,"charleston, sc","charleston, sc",32.7764749,-79.9310512
22935,Glasgow ,Glasgow,55.864237,-4.251806
22954,Minecraft,Minecraft,33.110774,-96.765753
22975,tx ,tx,31.9685988,-99.9018131
22994,colombia,colombia,4.570868,-74.297333
22995,Dubai ,Dubai,25.2048493,55.2707828
23004,hell ,hell,42.43472,-83.985
23015,Central Texas ,Central Texas,31.4274044,-94.8085435
23062,"Pune, India ","Pune, India",18.5204303,73.8567437
23076,Narnia ,Narnia,40.7144279,-73.9594438
23091,KOLKATA,KOLKATA,22.572646,88.363895
23200,"Boca Raton, FL ","Boca Raton, FL",26.3683064,-80.1289321
23203,Timbuktu,Timbuktu,16.7665887,-3.0025615
23242,Where I need to be,Where I need to be,33.7569567,-116.3893536
23248,the ether,the ether,34.131696,-118.344319
23276,san jose,san jose,37.3382082,-121.8863286
23290,"Bucks County, PA ","Bucks County, PA",40.4107964,-75.2479061
23291,"LOS ANGELES,CA","LOS ANGELES, CA",34.0522342,-118.2436849
23324,philadelphia ,philadelphia,39.9525839,-75.1652215
23333,SoCal  ,SoCal,34.9592083,-116.419389
23347,"milan, Italy","milan, Italy",45.4642035,9.189982
23349,🌎 ,🌎,45.441461,-122.580309
23375,oregon ,oregon,43.8041334,-120.5542012
23394,Krypton ,Krypton,41.2325391,-96.1071662
23397,SCOTLAND ,SCOTLAND,56.4906712,-4.2026458
23451,"katy,tx","katy, tx",29.7857853,-95.8243956
23456,Here And There ,Here And There,47.7861743,-122.3502113
23503,"Los Angeles, USA ","Los Angeles, USA",34.0522342,-118.2436849
23504,Left coast,Left coast,41.9340158,-87.6610104
23607,The resistance ,The resistance,44.9508411,-93.089851
23644, NJ,NJ,40.0583238,-74.4056612
23651,"Raleigh,NC  ","Raleigh, NC",35.7795897,-78.6381787
23678,uk ,uk,55.378051,-3.435973
23699,SOCAL ,SOCAL,34.9592083,-116.419389
23728,*,*,latitude,longitude
23743,"Tampa,Fl ","Tampa, Fl",27.950575,-82.4571776
23750,the south,the south,37.09024,-95.712891
23781, GA,GA,32.1656221,-82.9000751
23843,"los angeles, california","los angeles, california",34.0522342,-118.2436849
23846,"Halifax,  NS","Halifax, NS",44.6487635,-63.5752387
23916,"Greensboro,  NC","Greensboro, NC",36.0726354,-79.7919754
23919,"Little Rock, AR @archildrens","Little Rock, AR",34.7464809,-92.2895948
23930,"las vegas, nv","las vegas, nv",36.1699412,-115.1398296
23956,"Pune, Maharashtra,India","Pune, Maharashtra, India",18.5204303,73.8567437
23973,US #TEAMSTALLION #1DDrive #TFZ,US,37.09024,-95.712891
24002,HYDERABAD ,HYDERABAD,17.385044,78.486671
24069, London,London,51.5073509,-0.1277583
24090,"Colombo,Sri Lanka","Colombo, Sri Lanka",6.9270786,79.861243
24100,Nj,Nj,40.0583238,-74.4056612
24115,south london,south london,51.5073509,-0.1277583
24121,World WIde,World WIde,36.0834438,-95.8362079
24126,Bristol ,Bristol,51.454513,-2.58791
24197,Planet  Earth,Planet Earth,41.909611,-87.771964
24205,bangalore ,bangalore,12.9715987,77.5945627
24214,"MUMBAI, INDIA","MUMBAI, INDIA",19.0759837,72.8776559
24254, Cornwall,Cornwall,50.2660471,-5.0527125
24280,"Chennai, India ","Chennai, India",13.0826802,80.2707184
24331,Sa,Sa,-30.0002315,136.2091547
24340,"Hollywood, CA ","Hollywood, CA",34.0928092,-118.3286614
24435,patna,patna,25.5940947,85.1375645
24466,narnia,narnia,40.7144279,-73.9594438
24496,somewhere over the rainbow ,somewhere over the rainbow,40.7866883,-80.1448023
24522,"Rochester, NY ","Rochester, NY",43.1565779,-77.6088465
24563,"toronto, ontario, CANADA","toronto, ontario, CANADA",43.653226,-79.3831843
24567,"bengaluru, india","bengaluru, india",12.9715987,77.5945627
24570,"washington, DC","washington, DC",38.9071923,-77.0368707
24579,NEW JERSEY #flyeaglesfly,NEW JERSEY,40.0583238,-74.4056612
24582,                    Australia,Australia,-25.274398,133.775136
24628,#YES SCOTLAND ,SCOTLAND,56.4906712,-4.2026458
24672,"British Columbia, Canada ","British Columbia, Canada",53.7266683,-127.6476205
24674,Northern Virginia ,Northern Virginia,38.7842101,-77.5494756
24691,EveryWhere,EveryWhere,33.7589188,-84.3640829
24717,CAPE TOWN,CAPE TOWN,-33.9248685,18.4240553
24722,"Bay Area
",Bay Area,37.8271784,-122.2913078
24740,"Hyderabad,India ","Hyderabad, India",17.385044,78.486671
24805,Illinois ,Illinois,40.6331249,-89.3985283
24834,Kenya ,Kenya,-0.023559,37.906193
24846,GLOBAL,GLOBAL,39.04395,-94.597027
24919,italia,italia,41.87194,12.56738
24947,USA #Resistance   ,USA,37.09024,-95.712891
24974,Edmonton AB,Edmonton AB,53.544389,-113.4909267
24976,Kolkata ,Kolkata,22.572646,88.363895
24979,ILLINOIS,ILLINOIS,40.6331249,-89.3985283
24987,PUNE,PUNE,18.5204303,73.8567437
24997,Islamabad ,Islamabad,33.6844202,73.0478848
25004,"Here, There, and Everywhere","Here, There, and Everywhere",40.774716,-74.694929
25056,"New Delhi, India ","New Delhi, India",28.6139391,77.2090212
25059,New Delhi India ,New Delhi India,28.6139391,77.2090212
25088,Milky way,Milky way,42.9929065,-89.5685606
25093,"Hyderabad,INDIA","Hyderabad, INDIA",17.385044,78.486671
25115,"Sydney,New South Wales","Sydney, New South Wales",-33.8688197,151.2092955
25141," Los Angeles, CA","Los Angeles, CA",34.0522342,-118.2436849
25194,"Dehradun,India","Dehradun, India",30.3164945,78.0321918
25205,"Los Angeles, California ","Los Angeles, California",34.0522342,-118.2436849
25207,UK/INDIA,"UK, INDIA",30.066753,79.0192997
25230,Georgia ,Georgia,32.1656221,-82.9000751
25264,Quito-Ecuador,Quito-Ecuador,-0.1806532,-78.4678382
25360,alaska,alaska,64.2008413,-149.4936733
25402,"Houston, TX #503","Houston, TX",29.7604267,-95.3698028
25530,sydney,sydney,-33.8688197,151.2092955
25546,ghana,ghana,7.946527,-1.023194
25558,"Nottingham,England","Nottingham, England",52.9547832,-1.1581086
25574,pa,pa,41.2033216,-77.1945247
